province;red;green;blue;name;
6045;175;106;32;x;
6046;70;44;243;x;
6047;19;123;3;x;
6048;197;93;199;x;
6049;186;122;49;x;
6050;65;60;27;x;
6051;94;217;206;x;
6052;48;152;254;x;
6053;140;184;107;x;
6054;142;21;62;x;
6055;251;128;180;x;
6056;20;40;151;x;
6057;105;47;37;x;
6058;88;143;52;x;
6059;179;251;88;x;
6060;89;39;136;x;
6061;86;81;190;x;
6062;241;210;214;x;
6063;102;151;230;x;
6064;65;43;154;x;
6065;57;177;143;x;
6066;216;156;116;x;
6067;183;40;189;x;
6068;80;251;241;x;
6069;121;167;166;x;
6070;45;63;36;x;
6071;66;130;79;x;
6072;148;177;31;x;
6073;226;12;41;x;
6074;163;206;6;x;
6075;22;134;231;x;
6076;161;31;30;x;
6077;131;202;63;x;
6078;97;179;24;x;
6079;48;198;173;x;
6080;227;23;52;x;
6081;174;150;12;x;
6082;148;129;41;x;
6083;178;233;101;x;
6084;213;200;52;x;
6085;114;88;193;x;
6086;207;77;127;x;
6087;123;86;120;x;
6088;225;183;18;x;
6089;185;248;8;x;
6090;100;9;163;x;
6091;86;68;80;x;
6092;221;221;187;x;
6093;193;143;27;x;
6094;173;92;251;x;
6095;173;97;61;x;
6096;162;62;25;x;
6097;12;181;65;x;
6098;192;159;8;x;
6099;6;34;110;x;
6100;110;254;242;x;
6101;92;121;10;x;
6102;243;176;51;x;
6103;146;30;178;x;
6104;175;23;247;x;
6105;58;75;153;x;
6106;247;217;38;x;
6107;22;33;221;x;
6108;20;165;131;x;
6109;159;121;102;x;
6110;174;248;150;x;
6111;152;180;198;x;
6112;233;92;106;x;
6113;15;15;151;x;
6114;140;22;27;x;
6115;132;167;87;x;
6116;15;242;149;x;
6117;31;206;142;x;
6118;4;142;179;x;
6119;66;148;69;x;
6120;91;253;229;x;
6121;148;197;220;x;
6122;101;202;85;x;
6123;164;148;77;x;
6124;12;194;33;x;
6125;182;224;133;x;
6126;211;194;150;x;
6127;168;32;174;x;
6128;135;113;146;x;
6129;250;132;141;x;
6130;124;37;48;x;
6131;190;44;223;x;
6132;108;165;131;x;
6133;53;219;80;x;
6134;141;224;197;x;
6135;66;72;137;x;
6136;30;166;4;x;
6137;21;144;35;x;
6138;56;205;166;x;
6139;202;245;83;x;
6140;245;156;255;x;
6141;201;168;88;x;
6142;243;77;98;x;
6143;50;138;160;x;
6144;118;161;32;x;
6145;15;128;167;x;
6146;56;89;172;x;
6147;42;152;77;x;
6148;47;128;49;x;
6149;98;191;94;x;
6150;62;145;202;x;
6151;118;144;244;x;
6152;196;252;76;x;
6153;169;76;109;x;
6154;130;3;213;x;
6155;7;129;12;x;
6156;218;135;12;x;
6157;23;187;160;x;
6158;30;139;1;x;
6159;34;140;8;x;
6160;0;136;1;x;
6161;49;66;5;x;
6162;213;238;185;x;
6163;14;228;59;x;
6164;179;184;151;x;
6165;149;42;234;x;
6166;36;61;222;x;
6167;207;223;211;x;
6168;68;29;245;x;
6169;76;20;88;x;
6170;173;80;83;x;
6171;92;54;145;x;
6172;207;183;230;x;
6173;95;154;129;x;
6174;54;239;60;x;
6175;103;86;4;x;
6176;212;14;51;x;
6177;45;114;180;x;
6178;23;13;24;x;
6179;209;178;235;x;
6180;135;118;186;x;
6181;252;145;112;x;
6182;38;166;131;x;
6183;46;21;193;x;
6184;116;74;44;x;
6185;230;224;186;x;
6186;166;83;137;x;
6187;186;119;156;x;
6188;5;88;127;x;
6189;98;67;152;x;
6190;250;73;155;x;
6191;117;187;74;x;
6192;66;85;37;x;
6193;78;95;223;x;
6194;78;20;7;x;
6195;231;154;85;x;
6196;102;223;31;x;
6197;127;213;21;x;
6198;41;235;132;x;
6199;169;211;179;x;
6200;127;106;243;x;
6201;122;167;247;x;
6202;192;143;171;x;
6203;162;245;128;x;
6204;48;157;103;x;
6205;229;254;228;x;
6206;4;122;4;x;
6207;251;138;193;x;
6208;146;62;221;x;
6209;12;47;114;x;
6210;54;189;141;x;
6211;203;41;172;x;
6212;218;149;204;x;
6213;152;41;156;x;
6214;80;240;94;x;
6215;163;190;99;x;
6216;220;175;247;x;
6217;81;158;51;x;
6218;140;31;179;x;
6219;161;192;236;x;
6220;151;206;133;x;
6221;193;22;165;x;
6222;242;223;202;x;
6223;90;189;116;x;
6224;216;124;126;x;
6225;129;253;173;x;
6226;251;194;5;x;
6227;32;41;73;x;
6228;26;87;0;x;
6229;243;181;157;x;
6230;70;74;99;x;
6231;64;143;10;x;
6232;131;238;66;x;
6233;76;84;236;x;
6234;24;79;248;x;
6235;37;228;179;x;
6236;111;214;40;x;
6237;237;126;23;x;
6238;120;70;232;x;
6239;37;66;243;x;
6240;181;107;183;x;
6241;148;199;10;x;
6242;37;249;74;x;
6243;127;36;91;x;
6244;124;26;27;x;
6245;43;64;21;x;
6246;86;145;189;x;
6247;12;62;217;x;
6248;180;199;34;x;
6249;176;241;152;x;
6250;70;35;38;x;
6251;23;182;140;x;
6252;123;24;186;x;
6253;68;168;165;x;
6254;223;106;25;x;
6255;89;140;1;x;
6256;0;33;0;x;
6257;76;58;116;x;
6258;183;195;242;x;
6259;79;114;48;x;
6260;129;252;197;x;
6261;157;37;231;x;
6262;103;10;149;x;
6263;79;193;210;x;
6264;145;150;32;x;
6265;161;199;40;x;
6266;224;51;125;x;
6267;215;123;150;x;
6268;25;228;235;x;
6269;0;0;51;x;
6270;60;160;159;x;
6271;115;212;235;x;
6272;30;70;138;x;
6273;136;189;207;x;
6274;179;154;217;x;
6275;93;191;41;x;
6276;152;39;161;x;
6277;180;103;113;x;
6278;177;0;156;x;
6279;149;160;138;x;
6280;117;49;99;x;
6281;191;200;125;x;
6282;128;94;24;x;
6283;127;124;233;x;
6284;118;45;18;x;
6285;169;85;221;x;
6286;44;133;93;x;
6287;241;83;176;x;
6288;42;88;143;x;
6289;97;140;207;x;
6290;11;97;162;x;
6291;128;165;190;x;
6292;96;26;34;x;
6293;130;56;142;x;
6294;209;99;154;x;
6295;245;216;205;x;
6296;102;187;192;x;
6297;48;3;49;x;
6298;17;254;251;x;
6299;81;40;138;x;
6300;126;212;240;x;
6301;245;178;254;x;
6302;60;28;67;x;
6303;122;90;217;x;
6304;124;150;110;x;
6305;18;77;145;x;
6306;238;229;215;x;
6307;182;27;142;x;
6308;110;168;21;x;
6309;162;144;3;x;
6310;176;29;37;x;
6311;83;171;180;x;
6312;78;1;200;x;
6313;133;232;52;x;
6314;226;134;181;x;
6315;249;14;195;x;
6316;120;214;211;x;
6317;189;137;130;x;
6318;39;3;6;x;
6319;6;7;126;x;
6320;124;163;130;x;
6321;203;194;31;x;
6322;121;99;172;x;
6323;238;43;169;x;
6324;105;93;150;x;
6325;151;142;92;x;
6326;16;255;138;x;
6327;56;237;202;x;
6328;226;183;57;x;
6329;144;174;246;x;
6330;182;240;171;x;
6331;61;250;48;x;
6332;64;188;102;x;
6333;136;31;23;x;
6334;230;180;208;x;
6335;74;193;143;x;
6336;186;251;28;x;
6337;107;222;224;x;
6338;239;40;84;x;
6339;209;49;101;x;
6340;246;135;255;x;
6341;17;78;163;x;
6342;163;177;56;x;
6343;89;48;249;x;
6344;61;11;90;x;
6345;110;62;23;x;
6346;31;143;83;x;
6347;210;65;153;x;
6348;21;240;183;x;
6349;162;14;26;x;
6350;143;57;48;x;
6351;33;122;235;x;
6352;184;246;28;x;
6353;131;146;176;x;
6354;98;50;216;x;
6355;251;48;149;x;
6356;224;192;234;x;
6357;67;247;174;x;
6358;183;75;32;x;
6359;204;197;13;x;
6360;65;11;75;x;
6361;252;65;173;x;
6362;105;45;124;x;
6363;85;226;225;x;
6364;231;100;111;x;
6365;69;66;91;x;
6366;190;243;194;x;
6367;244;149;209;x;
6368;53;175;140;x;
6369;183;150;10;x;
6370;236;87;211;x;
6371;247;208;157;x;
6372;103;249;11;x;
6373;73;187;75;x;
6374;149;67;102;x;
6375;163;209;124;x;
6376;16;191;47;x;
6377;167;203;241;x;
6378;188;202;129;x;
6379;28;114;216;x;
6380;100;28;187;x;
6381;47;92;86;x;
6382;217;222;108;x;
6383;186;125;168;x;
6384;94;92;40;x;
6385;172;47;23;x;
6386;213;48;206;x;
6387;180;182;136;x;
6388;5;115;227;x;
6389;0;171;115;x;
6390;219;108;158;x;
6391;204;91;245;x;
6392;71;193;143;x;
6393;94;118;137;x;
6394;226;29;33;x;
6395;7;255;2;x;
6396;207;125;20;x;
6397;91;195;161;x;
6398;253;50;194;x;
6399;248;149;44;x;
6400;198;54;35;x;
6401;212;176;188;x;
6402;152;23;211;x;
6403;59;182;202;x;
6404;9;51;114;x;
6405;212;200;176;x;
6406;132;16;198;x;
6407;105;207;210;x;
6408;241;228;95;x;
6409;199;81;242;x;
6410;220;211;89;x;
6411;144;0;168;x;
6412;143;132;249;x;
6413;121;159;202;x;
6414;39;21;196;x;
6415;139;34;220;x;
6416;107;98;187;x;
6417;247;83;130;x;
6418;55;169;151;x;
6419;34;26;47;x;
6420;170;8;19;x;
6421;214;211;97;x;
6422;89;205;170;x;
6423;43;93;204;x;
6424;147;187;158;x;
6425;179;80;178;x;
6426;154;29;110;x;
6427;173;53;213;x;
6428;128;12;254;x;
6429;55;26;21;x;
6430;73;87;83;x;
6431;231;147;2;x;
6432;201;206;230;x;
6433;236;80;6;x;
6434;12;86;199;x;
6435;146;172;71;x;
6436;232;49;248;x;
6437;176;183;215;x;
6438;55;238;87;x;
6439;102;53;89;x;
6440;216;117;58;x;
6441;61;180;69;x;
6442;8;235;149;x;
6443;90;22;105;x;
6444;135;65;91;x;
6445;112;26;255;x;
6446;145;149;99;x;
6447;254;204;109;x;
6448;169;50;9;x;
6449;197;184;149;x;
6450;166;136;79;x;
6451;221;184;59;x;
6452;212;162;116;x;
6453;137;236;187;x;
6454;117;202;130;x;
6455;85;31;232;x;
6456;181;27;17;x;
6457;33;176;45;x;
6458;199;128;58;x;
6459;91;114;24;x;
6460;242;99;230;x;
6461;158;40;84;x;
6462;210;127;103;x;
6463;138;231;133;x;
6464;84;221;159;x;
6465;65;95;115;x;
6466;5;184;90;x;
6467;150;52;29;x;
6468;49;89;56;x;
6469;156;125;6;x;
6470;164;92;156;x;
6471;127;58;70;x;
6472;42;100;5;x;
6473;131;150;158;x;
6474;24;69;96;x;
6475;81;128;5;x;
6476;244;115;180;x;
6477;229;169;174;x;
6478;200;147;202;x;
6479;5;59;57;x;
6480;197;211;95;x;
6481;56;253;71;x;
6482;24;69;233;x;
6483;252;106;27;x;
6484;30;65;43;x;
6485;30;82;249;x;
6486;35;106;225;x;
6487;46;119;158;x;
6488;125;247;232;x;
6489;110;169;69;x;
6490;65;129;38;x;
6491;32;252;148;x;
6492;248;31;171;x;
6493;105;213;132;x;
6494;244;213;197;x;
6495;211;203;73;x;
6496;53;55;212;x;
6497;124;234;184;x;
6498;108;3;38;x;
6499;82;120;252;x;
6500;211;226;77;x;
6501;139;142;48;x;
6502;58;247;181;x;
6503;55;252;37;x;
6504;29;31;235;x;
6505;166;123;144;x;
6506;220;234;140;x;
6507;246;213;146;x;
6508;142;205;247;x;
6509;97;217;188;x;
6510;92;22;79;x;
6511;43;135;32;x;
6512;27;100;173;x;
6513;244;176;9;x;
6514;91;41;224;x;
6515;204;36;28;x;
6516;32;34;5;x;
6517;93;168;112;x;
6518;118;185;78;x;
6519;125;229;170;x;
6520;229;235;41;x;
6521;150;142;225;x;
6522;192;7;70;x;
6523;156;217;163;x;
6524;124;58;27;x;
6525;102;235;119;x;
6526;113;8;65;x;
6527;233;1;236;x;
6528;143;131;100;x;
6529;126;170;3;x;
6530;215;173;204;x;
6531;44;5;201;x;
6532;75;168;29;x;
6533;83;164;117;x;
6534;160;65;248;x;
6535;223;3;82;x;
6536;70;42;208;x;
6537;64;117;26;x;
6538;209;152;239;x;
6539;66;40;118;x;
6540;182;211;80;x;
6541;193;51;1;x;
6542;147;97;191;x;
6543;214;239;6;x;
6544;174;51;100;x;
6545;65;41;155;x;
6546;112;165;200;x;
6547;130;89;167;x;
6548;56;33;113;x;
6549;15;181;246;x;
6550;87;184;134;x;
6551;146;250;86;x;
6552;74;96;152;x;
6553;104;164;33;x;
6554;18;36;125;x;
6555;214;143;69;x;
6556;254;101;118;x;
6557;107;87;99;x;
6558;188;55;46;x;
6559;70;67;168;x;
6560;21;28;215;x;
6561;180;171;219;x;
6562;160;245;101;x;
6563;36;177;19;x;
6564;223;1;102;x;
6565;205;92;33;x;
6566;104;198;241;x;
6567;193;71;123;x;
6568;101;114;143;x;
6569;135;244;133;x;
6570;192;5;84;x;
6571;146;224;197;x;
6572;102;63;107;x;
6573;193;175;206;x;
6574;156;153;199;x;
6575;187;254;167;x;
6576;63;119;162;x;
6577;170;118;220;x;
6578;242;242;212;x;
6579;96;85;129;x;
6580;153;141;40;x;
6581;26;78;0;x;
6582;112;50;117;x;
6583;20;83;62;x;
6584;68;28;158;x;
6585;85;206;55;x;
6586;86;58;61;x;
6587;192;103;59;x;
6588;88;76;122;x;
6589;254;87;225;x;
6590;139;183;89;x;
6591;11;78;22;x;
6592;223;134;165;x;
6593;217;177;61;x;
6594;46;93;251;x;
6595;224;83;40;x;
6596;56;125;61;x;
6597;199;30;33;x;
6598;105;39;125;x;
6599;187;85;243;x;
6600;219;240;12;x;
6601;221;79;194;x;
6602;143;178;36;x;
6603;67;121;156;x;
6604;203;253;130;x;
6605;222;15;137;x;
6606;208;47;13;x;
6607;142;154;177;x;
6608;166;171;146;x;
6609;122;163;231;x;
6610;59;155;43;x;
6611;55;182;35;x;
6612;52;162;244;x;
6613;89;150;167;x;
6614;231;166;34;x;
6615;15;68;106;x;
6616;39;19;37;x;
6617;92;209;169;x;
6618;112;153;34;x;
6619;58;230;215;x;
6620;149;90;45;x;
6621;111;18;209;x;
6622;165;180;155;x;
6623;87;71;114;x;
6624;214;210;254;x;
6625;49;49;235;x;
6626;37;228;38;x;
6627;170;140;141;x;
6628;208;213;197;x;
6629;109;100;176;x;
6630;212;132;34;x;
6631;196;103;213;x;
6632;188;154;65;x;
6633;169;220;13;x;
6634;205;110;150;x;
6635;28;40;8;x;
6636;41;153;50;x;
6637;95;149;237;x;
6638;54;240;171;x;
6639;26;28;120;x;
6640;175;115;240;x;
6641;31;47;130;x;
6642;253;107;170;x;
6643;21;171;28;x;
6644;88;212;183;x;
6645;72;83;253;x;
6646;106;208;202;x;
6647;3;255;38;x;
6648;204;81;173;x;
6649;73;188;218;x;
6650;63;201;246;x;
6651;131;131;195;x;
6652;7;116;183;x;
6653;2;199;22;x;
6654;120;232;45;x;
6655;111;81;228;x;
6656;90;166;234;x;
6657;96;51;171;x;
6658;109;33;175;x;
6659;231;204;68;x;
6660;212;120;31;x;
6661;154;239;0;x;
6662;186;219;160;x;
6663;7;88;150;x;
6664;44;233;81;x;
6665;133;4;114;x;
6666;40;9;75;x;
6667;180;97;41;x;
6668;96;93;180;x;
6669;6;34;120;x;
6670;162;23;178;x;
6671;79;162;162;x;
6672;222;9;205;x;
6673;183;251;12;x;
6674;131;168;72;x;
6675;56;173;221;x;
6676;48;10;85;x;
6677;94;77;208;x;
6678;248;119;158;x;
6679;49;14;45;x;
6680;176;44;202;x;
6681;240;227;53;x;
6682;123;178;53;x;
6683;99;159;132;x;
6684;170;190;72;x;
6685;169;99;203;x;
6686;13;152;218;x;
6687;107;2;76;x;
6688;64;196;178;x;
6689;162;222;230;x;
6690;182;10;71;x;
6691;175;95;224;x;
6692;22;254;149;x;
6693;23;7;216;x;
6694;17;86;14;x;
6695;237;111;12;x;
6696;162;156;46;x;
6697;233;188;43;x;
6698;64;64;82;x;
6699;83;7;42;x;
6700;163;42;7;x;
6701;215;255;27;x;
6702;52;203;102;x;
6703;251;67;27;x;
6704;88;138;234;x;
6705;114;73;236;x;
6706;147;96;176;x;
6707;89;210;103;x;
6708;200;130;75;x;
6709;128;237;31;x;
6710;101;210;141;x;
6711;93;222;44;x;
6712;195;122;199;x;
6713;164;11;40;x;
6714;80;202;167;x;
6715;54;117;95;x;
6716;175;105;219;x;
6717;185;230;66;x;
6718;128;152;29;x;
6719;36;201;200;x;
6720;89;33;99;x;
6721;231;86;35;x;
6722;114;129;120;x;
6723;208;87;20;x;
6724;102;91;140;x;
6725;66;232;119;x;
6726;212;77;215;x;
6727;21;199;109;x;
6728;116;3;210;x;
6729;14;180;174;x;
6730;235;215;9;x;
6731;57;49;252;x;
6732;73;143;158;x;
6733;47;200;25;x;
6734;116;65;176;x;
6735;61;18;51;x;
6736;186;213;194;x;
6737;118;242;219;x;
6738;92;224;116;x;
6739;29;228;18;x;
6740;162;5;11;x;
6741;171;134;83;x;
6742;79;88;110;x;
6743;183;77;6;x;
6744;92;47;77;x;
6745;213;197;143;x;
6746;255;104;80;x;
6747;222;194;201;x;
6748;93;93;93;x;
6749;134;18;27;x;
6750;230;95;53;x;
6751;62;158;126;x;
6752;96;140;149;x;
6753;68;89;190;x;
6754;83;55;55;x;
6755;246;81;254;x;
6756;248;12;224;x;
6757;157;196;104;x;
6758;70;44;93;x;
6759;242;176;120;x;
6760;19;239;212;x;
6761;89;162;3;x;
6762;197;70;59;x;
6763;167;178;125;x;
6764;255;116;177;x;
6765;36;128;47;x;
6766;102;134;136;x;
6767;45;172;198;x;
6768;184;120;104;x;
6769;209;212;205;x;
6770;155;181;153;x;
6771;173;110;164;x;
6772;76;234;159;x;
6773;179;52;114;x;
6774;180;225;191;x;
6775;170;134;115;x;
6776;58;207;22;x;
6777;128;175;1;x;
6778;204;252;80;x;
6779;119;37;128;x;
6780;205;100;149;x;
6781;183;203;68;x;
6782;112;54;96;x;
6783;61;170;59;x;
6784;92;214;152;x;
6785;95;119;245;x;
6786;199;79;254;x;
6787;209;0;22;x;
6788;157;246;98;x;
6789;134;72;151;x;
6790;44;117;216;x;
6791;94;85;133;x;
6792;203;222;0;x;
6793;179;206;94;x;
6794;252;87;204;x;
6795;155;44;17;x;
6796;134;235;50;x;
6797;92;158;131;x;
6798;145;220;142;x;
6799;171;99;231;x;
6800;14;125;112;x;
6801;232;128;67;x;
6802;38;240;51;x;
6803;104;177;195;x;
6804;137;78;47;x;
6805;253;76;243;x;
6806;82;206;67;x;
6807;233;89;20;x;
6808;58;31;242;x;
6809;222;64;89;x;
6810;116;233;150;x;
6811;196;163;149;x;
6812;200;251;74;x;
6813;84;132;13;x;
6814;45;79;163;x;
6815;1;150;183;x;
6816;69;196;46;x;
6817;81;121;118;x;
6818;141;158;194;x;
6819;18;22;44;x;
6820;23;145;103;x;
6821;252;129;230;x;
6822;48;51;202;x;
6823;49;194;122;x;
6824;38;217;96;x;
6825;70;250;237;x;
6826;110;106;134;x;
6827;234;22;46;x;
6828;160;56;176;x;
6829;86;206;197;x;
6830;131;148;51;x;
6831;84;199;242;x;
6832;42;147;140;x;
6833;253;139;218;x;
6834;181;20;17;x;
6835;250;74;135;x;
6836;228;154;73;x;
6837;75;214;129;x;
6838;127;36;29;x;
6839;44;41;126;x;
6840;147;228;210;x;
6841;211;39;58;x;
6842;9;30;11;x;
6843;187;217;20;x;
6844;69;194;31;x;
6845;94;143;53;x;
6846;86;104;91;x;
6847;213;55;174;x;
6848;93;74;213;x;
6849;59;119;93;x;
6850;208;185;167;x;
6851;217;103;217;x;
6852;26;0;144;x;
6853;165;112;70;x;
6854;161;68;34;x;
6855;175;27;64;x;
6856;65;64;98;x;
6857;10;4;16;x;
6858;218;17;108;x;
6859;70;185;72;x;
6860;52;86;22;x;
6861;25;123;226;x;
6862;150;169;160;x;
6863;230;11;74;x;
6864;55;106;155;x;
6865;239;177;219;x;
6866;125;241;111;x;
6867;116;236;244;x;
6868;137;34;121;x;
6869;92;29;121;x;
6870;103;84;68;x;
6871;106;113;81;x;
6872;40;175;227;x;
6873;238;67;27;x;
6874;114;174;69;x;
6875;55;118;66;x;
6876;164;95;150;x;
6877;37;121;75;x;
6878;194;167;205;x;
6879;155;104;133;x;
6880;81;213;215;x;
6881;30;130;91;x;
6882;80;134;235;x;
6883;223;100;206;x;
6884;159;135;130;x;
6885;112;17;16;x;
6886;56;39;95;x;
6887;118;38;164;x;
6888;128;129;213;x;
6889;113;93;120;x;
6890;234;6;128;x;
6891;80;140;145;x;
6892;52;90;248;x;
6893;18;241;55;x;
6894;24;30;70;x;
6895;131;207;120;x;
6896;108;120;70;x;
6897;227;127;194;x;
6898;211;228;255;x;
6899;15;162;102;x;
6900;58;24;179;x;
6901;246;13;147;x;
6902;108;137;83;x;
6903;216;65;13;x;
6904;232;8;187;x;
6905;32;32;176;x;
6906;10;216;209;x;
6907;189;191;34;x;
6908;133;203;32;x;
6909;17;117;83;x;
6910;71;236;128;x;
6911;131;2;96;x;
6912;52;31;231;x;
6913;51;202;186;x;
6914;170;194;57;x;
6915;131;175;73;x;
6916;222;235;94;x;
6917;95;75;32;x;
6918;51;251;193;x;
6919;253;17;141;x;
6920;249;118;117;x;
6921;3;132;223;x;
6922;148;251;55;x;
6923;61;235;11;x;
6924;143;37;194;x;
6925;23;147;30;x;
6926;17;99;181;x;
6927;24;15;115;x;
6928;113;226;103;x;
6929;169;32;30;x;
6930;79;244;139;x;
6931;70;39;11;x;
6932;18;68;123;x;
6933;222;251;198;x;
6934;25;126;46;x;
6935;180;132;67;x;
6936;89;1;246;x;
6937;235;122;116;x;
6938;197;54;22;x;
6939;53;10;192;x;
6940;89;49;254;x;
6941;27;194;188;x;
6942;127;252;89;x;
6943;129;72;226;x;
6944;119;147;145;x;
6945;44;149;225;x;
6946;68;25;46;x;
6947;13;151;88;x;
6948;75;186;244;x;
6949;71;50;95;x;
6950;196;240;236;x;
6951;217;142;205;x;
6952;19;139;154;x;
6953;209;180;78;x;
6954;213;220;109;x;
6955;134;221;46;x;
6956;182;126;37;x;
6957;85;37;74;x;
6958;164;196;237;x;
6959;232;6;168;x;
6960;176;145;129;x;
6961;254;89;240;x;
6962;212;212;13;x;
6963;37;218;251;x;
6964;2;42;183;x;
6965;83;191;144;x;
6966;193;159;135;x;
6967;30;171;173;x;
6968;62;4;140;x;
6969;252;37;66;x;
6970;132;215;91;x;
6971;45;169;166;x;
6972;105;64;223;x;
6973;86;106;57;x;
6974;72;212;75;x;
6975;70;144;169;x;
6976;250;156;193;x;
6977;28;33;91;x;
6978;213;81;172;x;
6979;42;42;6;x;
6980;247;183;164;x;
6981;170;13;48;x;
6982;67;72;41;x;
6983;43;149;151;x;
6984;100;236;156;x;
6985;150;108;198;x;
6986;119;254;189;x;
6987;83;4;192;x;
6988;53;110;135;x;
6989;1;211;201;x;
6990;248;136;45;x;
6991;85;136;242;x;
6992;144;224;154;x;
6993;249;66;43;x;
6994;205;101;55;x;
6995;245;185;190;x;
6996;223;14;247;x;
6997;133;189;113;x;
6998;140;182;91;x;
6999;179;20;93;x;
7000;41;138;134;x;
7001;38;250;240;x;
7002;159;103;226;x;
7003;37;235;218;x;
7004;87;99;8;x;
7005;152;121;38;x;
7006;227;58;33;x;
7007;57;18;126;x;
7008;179;92;193;x;
7009;125;42;19;x;
7010;106;176;205;x;
7011;166;224;115;x;
7012;246;198;30;x;
7013;182;3;98;x;
7014;197;173;160;x;
7015;31;107;158;x;
7016;7;143;73;x;
7017;185;207;79;x;
7018;218;155;246;x;
7019;255;37;191;x;
7020;226;70;86;x;
7021;115;229;204;x;
7022;144;3;141;x;
7023;187;32;153;x;
7024;62;134;232;x;
7025;60;133;95;x;
7026;63;245;69;x;
7027;226;150;40;x;
7028;9;171;67;x;
7029;240;50;247;x;
7030;193;59;223;x;
7031;239;72;60;x;
7032;34;19;97;x;
7033;214;26;88;x;
7034;156;105;149;x;
7035;241;10;99;x;
7036;130;224;203;x;
7037;97;21;64;x;
7038;56;91;122;x;
7039;177;108;155;x;
7040;228;194;245;x;
7041;214;216;215;x;
7042;15;200;9;x;
7043;125;147;217;x;
7044;76;48;133;x;
7045;123;224;212;x;
7046;191;78;214;x;
7047;254;169;27;x;
7048;47;251;53;x;
7049;133;139;100;x;
7050;253;107;192;x;
7051;248;214;232;x;
7052;128;155;7;x;
7053;250;230;107;x;
7054;232;53;55;x;
7055;75;94;140;x;
7056;212;49;236;x;
7057;34;248;9;x;
7058;139;239;135;x;
7059;133;134;68;x;
7060;17;126;201;x;
7061;12;92;151;x;
7062;104;46;124;x;
7063;122;40;239;x;
7064;249;43;225;x;
7065;129;182;165;x;
7066;131;251;49;x;
7067;122;3;154;x;
7068;55;211;132;x;
7069;196;92;110;x;
7070;221;120;165;x;
7071;80;72;146;x;
7072;131;221;243;x;
7073;162;209;105;x;
7074;146;216;113;x;
7075;174;16;66;x;
7076;184;55;255;x;
7077;45;71;208;x;
7078;4;234;19;x;
7079;239;211;254;x;
7080;253;59;99;x;
7081;14;49;71;x;
7082;242;174;151;x;
7083;22;210;144;x;
7084;174;78;98;x;
7085;173;67;245;x;
7086;3;225;249;x;
7087;87;167;43;x;
7088;108;88;34;x;
7089;117;21;1;x;
7090;25;68;153;x;
7091;253;114;37;x;
7092;8;68;4;x;
7093;49;227;134;x;
7094;5;211;189;x;
7095;177;188;110;x;
7096;37;198;19;x;
7097;85;208;194;x;
7098;52;67;89;x;
7099;117;177;61;x;
7100;253;74;193;x;
7101;247;172;144;x;
7102;205;182;227;x;
7103;135;231;227;x;
7104;38;87;2;x;
7105;222;26;134;x;
7106;168;187;88;x;
7107;209;150;62;x;
7108;116;50;175;x;
7109;113;44;35;x;
7110;112;60;66;x;
7111;169;50;227;x;
7112;91;53;128;x;
7113;238;84;164;x;
7114;82;36;109;x;
7115;222;66;137;x;
7116;223;218;123;x;
7117;217;14;225;x;
7118;15;158;63;x;
7119;199;59;77;x;
7120;190;32;140;x;
7121;80;58;91;x;
7122;110;182;64;x;
7123;168;202;88;x;
7124;26;14;159;x;
7125;106;166;55;x;
7126;60;102;168;x;
7127;198;144;235;x;
7128;240;55;242;x;
7129;119;185;229;x;
7130;240;184;66;x;
7131;99;107;168;x;
7132;4;227;133;x;
7133;167;235;104;x;
7134;109;198;37;x;
7135;20;192;124;x;
7136;129;194;185;x;
7137;45;176;196;x;
7138;156;204;62;x;
7139;23;108;248;x;
7140;204;239;163;x;
7141;20;232;7;x;
7142;98;15;140;x;
7143;250;206;199;x;
7144;238;182;25;x;
7145;56;29;192;x;
7146;46;86;151;x;
7147;60;41;23;x;
7148;60;254;203;x;
7149;168;146;178;x;
7150;61;129;212;x;
7151;207;90;146;x;
7152;239;147;85;x;
7153;27;182;204;x;
7154;155;52;43;x;
7155;143;206;6;x;
7156;213;241;23;x;
7157;176;105;35;x;
7158;168;129;149;x;
7159;211;143;160;x;
7160;50;119;203;x;
7161;194;143;246;x;
7162;155;1;124;x;
7163;122;132;251;x;
7164;82;16;20;x;
7165;148;37;185;x;
7166;77;189;224;x;
7167;232;118;113;x;
7168;224;116;169;x;
7169;90;136;143;x;
7170;53;70;118;x;
7171;25;86;0;x;
7172;235;158;66;x;
7173;117;128;120;x;
7174;1;6;138;x;
7175;150;153;196;x;
7176;105;152;230;x;
7177;118;147;253;x;
7178;20;253;205;x;
7179;168;142;76;x;
7180;179;119;159;x;
7181;243;206;175;x;
7182;50;175;21;x;
7183;188;42;144;x;
7184;94;187;222;x;
7185;38;201;33;x;
7186;141;68;203;x;
7187;23;19;103;x;
7188;121;81;161;x;
7189;62;185;106;x;
7190;251;131;187;x;
7191;208;8;66;x;
7192;41;59;76;x;
7193;133;1;30;x;
7194;203;185;250;x;
7195;129;133;20;x;
7196;117;134;98;x;
7197;132;16;133;x;
7198;222;230;23;x;
7199;75;99;62;x;
7200;40;19;207;x;
7201;98;124;230;x;
7202;120;70;5;x;
7203;95;211;78;x;
7204;56;183;142;x;
7205;195;117;35;x;
7206;122;170;151;x;
7207;233;44;152;x;
7208;91;66;135;x;
7209;122;98;101;x;
